Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,cluster_label
31703,0.36,3,4,2,61.1,59.0,770,4.62,4.58,2.81,2
31704,0.36,3,4,2,61.9,59.0,770,4.54,4.51,2.8,2
31705,0.36,4,4,2,62.0,56.0,770,4.59,4.54,2.83,2
31706,0.36,3,4,2,62.3,59.0,770,4.56,4.5,2.82,2
31707,0.5,3,4,0,60.5,60.0,770,5.15,5.07,3.1,2
31708,0.31,3,3,4,59.9,59.0,770,4.44,4.41,2.65,2
31709,0.38,3,0,4,62.1,60.0,770,4.64,4.6,2.87,2
31710,0.42,2,1,5,61.7,55.0,771,4.81,4.85,2.98,2
31711,0.41,3,5,1,60.6,60.0,771,4.83,4.8,2.92,2
31712,0.42,4,1,4,61.7,54.0,771,4.8,4.82,2.97,2
31713,0.42,4,1,4,61.5,55.0,771,4.83,4.86,2.98,2
31714,0.42,4,1,4,61.5,56.0,771,4.83,4.86,2.98,2
31715,0.35,4,5,4,61.6,55.1,771,4.54,4.58,2.81,2
31716,0.33,4,5,4,61.5,56.2,771,4.42,4.45,2.73,2
31717,0.33,4,5,4,62.3,53.8,771,4.42,4.44,2.76,2
31718,0.41,4,6,2,60.7,55.0,771,4.83,4.86,2.94,2
31719,0.38,1,3,3,58.8,62.0,771,4.68,4.71,2.76,2
31720,0.35,2,6,4,63.0,57.0,771,4.48,4.51,2.83,2
31721,0.3,0,6,5,65.2,59.0,772,4.2,4.18,2.73,2
31722,0.4,2,0,6,61.2,55.0,772,4.75,4.8,2.92,2
31723,0.32,2,3,6,61.4,55.0,772,4.41,4.45,2.72,2
31724,0.32,2,3,6,60.6,56.0,772,4.44,4.47,2.7,2
31725,0.4,2,3,3,61.9,59.0,772,4.67,4.7,2.9,2
31726,0.33,2,5,3,59.8,59.0,772,4.5,4.53,2.7,2
31727,0.33,2,4,4,59.1,60.0,772,4.48,4.52,2.66,2
31728,0.31,4,3,6,61.4,57.0,772,4.37,4.39,2.68,2
31729,0.31,4,3,6,62.5,56.0,772,4.29,4.34,2.69,2
31730,0.31,4,3,6,60.8,56.0,772,4.41,4.43,2.69,2
31731,0.31,4,3,6,62.5,56.0,772,4.3,4.34,2.69,2
31732,0.31,4,3,6,62.3,56.0,772,4.34,4.37,2.71,2
31733,0.31,4,3,6,61.4,56.0,772,4.34,4.37,2.68,2
31734,0.31,4,3,6,62.4,56.0,772,4.33,4.36,2.71,2
31735,0.4,4,5,2,60.6,56.0,772,4.77,4.78,2.9,2
31736,0.31,4,2,7,62.0,56.0,772,4.36,4.39,2.71,2
31737,0.31,4,2,7,61.4,57.0,772,4.36,4.39,2.68,2
31738,0.41,1,5,3,58.1,59.0,772,4.89,4.95,2.86,2
31739,0.35,3,6,2,61.5,58.0,772,4.55,4.53,2.79,2
31740,0.35,2,6,2,63.3,56.0,772,4.53,4.5,2.86,2
31741,0.35,4,6,2,62.1,57.0,772,4.49,4.47,2.78,2
31742,0.41,3,3,3,60.7,59.0,772,4.8,4.85,2.93,2
31743,0.4,3,6,2,60.8,59.0,772,4.77,4.8,2.91,2
31744,0.4,4,6,2,62.1,56.0,772,4.7,4.74,2.93,2
31745,0.4,4,6,2,60.8,57.0,772,4.77,4.81,2.91,2
31746,0.44,3,3,2,61.1,59.0,772,4.86,4.9,2.98,2
31747,0.4,2,6,2,61.4,56.0,772,4.72,4.83,2.93,2
31748,0.44,2,3,2,61.6,61.0,772,4.83,4.88,2.99,2
31749,0.44,3,3,2,61.9,58.0,772,4.83,4.87,3.0,2
31750,0.4,4,6,2,59.6,57.0,772,4.77,4.82,2.86,2
31751,0.44,3,3,2,61.9,59.0,772,4.82,4.87,3.0,2
31752,0.4,3,6,2,61.3,60.0,772,4.71,4.75,2.9,2
31753,0.4,4,6,2,62.0,56.0,772,4.68,4.71,2.91,2
31754,0.4,3,6,2,59.9,60.0,772,4.75,4.77,2.85,2
31755,0.4,3,6,2,61.6,58.0,772,4.69,4.73,2.9,2
31756,0.44,4,3,2,62.7,57.0,772,4.82,4.85,3.03,2
31757,0.44,3,3,2,60.1,60.0,772,4.86,4.95,2.95,2
31758,0.4,3,6,2,61.7,58.0,772,4.7,4.74,2.91,2
31759,0.44,4,3,2,61.5,57.0,772,4.87,4.88,3.0,2
31760,0.4,4,6,2,61.8,55.0,772,4.74,4.78,2.94,2
31761,0.44,3,3,2,61.0,60.0,772,4.88,4.93,2.99,2
31762,0.4,3,6,2,61.1,58.0,772,4.74,4.75,2.9,2
31763,0.34,4,4,5,61.5,56.0,773,4.47,4.5,2.76,2
31764,0.35,4,2,6,60.9,57.0,773,4.55,4.58,2.78,2
31765,0.35,4,2,6,61.6,55.0,773,4.55,4.57,2.81,2
31766,0.35,4,5,4,61.1,55.0,773,4.56,4.58,2.79,2
31767,0.32,3,2,5,62.2,58.0,773,4.38,4.33,2.71,2
31768,0.32,4,3,4,60.7,56.0,773,4.46,4.43,2.7,2
31769,0.32,3,3,4,61.2,62.0,773,4.45,4.41,2.71,2
31770,0.32,4,3,4,61.9,55.0,773,4.42,4.4,2.73,2
31771,0.32,3,4,3,59.5,60.0,773,4.48,4.46,2.66,2
31772,0.32,3,4,3,58.8,62.0,773,4.48,4.43,2.62,2
31773,0.32,3,4,3,59.7,62.0,773,4.43,4.38,2.63,2
31774,0.32,2,4,3,63.3,57.0,773,4.38,4.34,2.76,2
31775,0.32,4,4,3,63.0,57.0,773,4.37,4.33,2.74,2
31776,0.32,4,4,3,61.9,55.0,773,4.45,4.41,2.74,2
31777,0.42,2,2,3,62.9,56.0,773,4.72,4.79,2.99,2
31778,0.42,3,4,2,60.8,58.0,773,4.83,4.87,2.95,2
31779,0.42,2,5,2,62.8,59.0,773,4.74,4.78,2.99,2
31780,0.42,2,5,2,62.5,55.0,773,4.8,4.83,3.01,2
31781,0.42,2,4,2,62.7,55.0,773,4.8,4.83,3.02,2
31782,0.42,2,4,2,62.9,57.0,773,4.73,4.77,2.99,2
31783,0.42,4,4,2,62.0,57.0,773,4.81,4.83,2.99,2
31784,0.42,4,5,2,62.6,57.0,773,4.81,4.84,3.02,2
31785,0.42,3,4,2,60.0,59.0,773,4.85,4.88,2.92,2
31786,0.42,4,5,2,61.5,55.0,773,4.82,4.9,2.99,2
31787,0.42,4,2,3,62.5,57.0,773,4.76,4.81,2.99,2
31788,0.42,2,2,3,62.1,57.0,773,4.76,4.8,2.97,2
31789,0.42,4,5,2,61.3,57.0,773,4.79,4.81,2.94,2
31790,0.42,2,5,2,62.3,58.0,773,4.76,4.81,2.98,2
31791,0.42,3,5,2,62.7,59.0,773,4.78,4.79,3.0,2
31792,0.42,1,5,2,63.4,56.0,773,4.74,4.82,3.03,2
31793,0.42,3,5,2,61.6,59.0,773,4.83,4.85,2.98,2
31794,0.42,3,4,2,61.8,58.0,773,4.81,4.84,2.98,2
31795,0.42,4,5,2,62.3,57.0,773,4.76,4.8,2.98,2
31796,0.42,4,4,2,60.9,55.0,773,4.84,4.88,2.96,2
31797,0.42,2,5,2,62.7,57.0,773,4.77,4.83,3.01,2
31798,0.42,3,4,2,61.5,58.0,773,4.8,4.83,2.96,2
31799,0.42,4,4,2,60.6,57.0,773,4.84,4.9,2.95,2
31800,0.42,4,1,4,62.0,55.0,773,4.83,4.85,3.0,2
31801,0.36,4,6,3,62.5,55.0,773,4.55,4.57,2.85,2
31802,0.43,2,0,5,63.6,56.0,774,4.78,4.85,3.06,2
31803,0.37,2,3,5,59.9,55.0,774,4.71,4.75,2.83,2
31804,0.37,2,2,6,61.9,55.0,774,4.6,4.66,2.86,2
31805,0.43,2,3,2,58.9,60.0,774,4.94,4.97,2.92,2
31806,0.3,2,3,7,61.4,58.0,774,4.27,4.33,2.64,2
31807,0.31,4,6,4,61.1,55.0,774,4.37,4.4,2.68,2
31808,0.31,4,6,4,61.9,53.0,774,4.36,4.4,2.71,2
31809,0.43,4,4,4,61.9,56.0,774,4.84,4.85,3.0,2
31810,0.43,2,6,2,61.0,57.0,774,4.85,4.88,2.97,2
31811,0.43,1,6,2,63.8,55.0,774,4.79,4.8,3.06,2
31812,0.43,4,6,2,62.5,55.0,774,4.8,4.83,3.01,2
31813,0.43,1,6,2,63.4,55.0,774,4.78,4.84,3.05,2
31814,0.43,3,6,2,61.0,58.0,774,4.83,4.88,2.96,2
31815,0.43,3,6,2,61.2,60.0,774,4.8,4.84,2.95,2
31816,0.38,2,3,3,62.5,56.0,775,4.59,4.63,2.88,2
31817,0.31,4,4,5,61.5,56.0,775,4.35,4.37,2.68,2
31818,0.36,4,4,4,60.7,59.0,775,4.59,4.61,2.79,2
31819,0.3,4,5,4,62.2,54.0,775,4.28,4.3,2.67,2
31820,0.3,4,5,4,60.5,55.0,775,4.35,4.38,2.64,2
31821,0.41,4,0,4,62.2,55.0,775,4.79,4.76,2.97,2
31822,0.41,3,4,1,59.0,58.0,775,4.89,4.87,2.88,2
31823,0.4,1,6,1,64.0,56.0,775,4.7,4.64,2.99,2
31824,0.41,3,5,2,60.4,59.0,775,4.8,4.75,2.88,2
31825,0.34,4,3,5,61.1,57.0,775,4.48,4.52,2.75,2
31826,0.34,3,2,6,61.2,60.0,775,4.46,4.5,2.74,2
31827,0.34,2,3,5,61.2,59.0,775,4.46,4.5,2.74,2
31828,0.34,4,3,5,61.6,56.0,775,4.47,4.49,2.76,2
31829,0.34,1,2,6,63.2,58.0,775,4.41,4.45,2.8,2
31830,0.34,2,2,6,62.9,57.0,775,4.44,4.47,2.8,2
31831,0.34,4,2,6,61.8,57.0,775,4.44,4.46,2.75,2
31832,0.34,3,3,5,61.6,58.0,775,4.44,4.49,2.75,2
31833,0.34,4,3,5,62.1,55.0,775,4.44,4.48,2.77,2
31834,0.34,4,3,5,61.9,57.0,775,4.44,4.48,2.76,2
31835,0.34,2,5,5,62.7,59.0,775,4.41,4.43,2.77,2
31836,0.34,2,3,5,61.4,59.0,775,4.47,4.52,2.76,2
31837,0.3,1,5,6,63.5,57.0,775,4.23,4.27,2.7,2
31838,0.34,4,3,5,62.6,54.0,775,4.44,4.47,2.79,2
31839,0.34,2,3,5,61.7,56.0,775,4.47,4.51,2.77,2
31840,0.34,4,2,6,62.0,54.0,775,4.46,4.48,2.77,2
31841,0.41,3,0,6,62.2,59.0,775,4.71,4.75,2.94,2
31842,0.41,4,0,6,61.2,57.0,775,4.79,4.82,2.94,2
31843,0.41,2,0,6,60.1,58.0,775,4.79,4.83,2.89,2
31844,0.41,4,0,6,62.0,57.0,775,4.73,4.79,2.95,2
31845,0.34,3,2,6,61.1,59.0,775,4.48,4.52,2.75,2
31846,0.34,3,2,6,61.5,60.0,775,4.45,4.49,2.75,2
31847,0.36,4,3,5,61.6,57.0,776,4.58,4.62,2.83,2
31848,0.36,4,3,5,62.3,56.0,776,4.55,4.57,2.84,2
31849,0.36,4,6,3,62.0,54.0,776,4.6,4.62,2.86,2
31850,0.3,4,4,3,60.9,56.0,776,4.35,4.32,2.64,2
31851,0.3,1,3,4,63.6,54.0,776,4.31,4.25,2.72,2
31852,0.3,3,3,4,62.2,59.0,776,4.28,4.24,2.65,2
31853,0.3,4,4,3,61.6,57.0,776,4.33,4.3,2.66,2
31854,0.3,4,2,5,61.2,57.0,776,4.32,4.31,2.64,2
31855,0.3,4,2,5,61.3,57.0,776,4.33,4.31,2.65,2
31856,0.3,4,2,5,61.5,57.0,776,4.34,4.31,2.66,2
31857,0.3,4,2,5,61.7,54.0,776,4.34,4.31,2.67,2
31858,0.3,4,2,5,60.4,56.0,776,4.36,4.32,2.62,2
31859,0.3,4,2,5,61.1,55.0,776,4.36,4.32,2.65,2
31860,0.3,3,2,5,60.6,58.0,776,4.35,4.33,2.63,2
31861,0.3,4,2,5,61.3,56.0,776,4.35,4.33,2.66,2
31862,0.3,4,2,5,61.5,56.0,776,4.35,4.33,2.67,2
31863,0.3,3,2,5,60.8,58.0,776,4.37,4.34,2.65,2
31864,0.3,3,2,5,62.1,52.0,776,4.31,4.29,2.67,2
31865,0.3,3,2,5,60.8,60.0,776,4.33,4.29,2.62,2
31866,0.3,3,2,5,61.0,61.0,776,4.32,4.3,2.63,2
31867,0.3,4,2,5,61.6,55.0,776,4.34,4.3,2.66,2
31868,0.3,3,2,5,62.0,58.0,776,4.35,4.3,2.68,2
31869,0.3,1,2,5,63.6,56.0,776,4.29,4.26,2.72,2
31870,0.3,3,2,5,62.4,58.0,776,4.3,4.26,2.67,2
31871,0.3,3,2,5,61.5,58.0,776,4.3,4.28,2.64,2
31872,0.3,3,2,5,62.9,57.0,776,4.31,4.28,2.7,2
31873,0.3,4,2,5,62.1,56.0,776,4.32,4.28,2.67,2
31874,0.3,2,2,5,63.1,60.0,776,4.28,4.24,2.69,2
31875,0.3,1,2,5,63.6,55.0,776,4.28,4.24,2.71,2
31876,0.3,4,2,5,62.6,55.0,776,4.28,4.25,2.67,2
31877,0.3,2,2,5,63.5,55.0,776,4.28,4.25,2.71,2
31878,0.3,4,2,5,62.2,57.0,776,4.29,4.26,2.66,2
31879,0.3,2,2,5,63.4,57.0,776,4.24,4.21,2.68,2
31880,0.3,4,2,5,62.8,57.0,776,4.25,4.22,2.66,2
31881,0.3,3,2,5,63.0,56.0,776,4.28,4.23,2.68,2
31882,0.3,1,2,5,63.7,55.0,776,4.27,4.24,2.71,2
31883,0.3,3,3,4,59.6,59.0,776,4.38,4.34,2.6,2
31884,0.3,4,3,4,59.9,56.0,776,4.41,4.37,2.63,2
31885,0.3,3,3,4,61.8,59.0,776,4.37,4.34,2.69,2
31886,0.3,3,3,4,61.4,58.0,776,4.35,4.32,2.66,2
31887,0.3,3,3,4,60.3,62.0,776,4.33,4.3,2.6,2
31888,0.3,3,3,4,61.4,60.0,776,4.33,4.3,2.65,2
31889,0.3,4,3,4,62.0,54.0,776,4.35,4.3,2.68,2
31890,0.3,4,3,4,61.8,55.0,776,4.33,4.31,2.67,2
31891,0.3,4,3,4,61.4,55.0,776,4.36,4.31,2.66,2
31892,0.3,4,3,4,61.9,56.0,776,4.34,4.29,2.67,2
31893,0.3,4,3,4,61.7,57.0,776,4.32,4.3,2.66,2
31894,0.3,3,3,4,61.9,59.0,776,4.32,4.3,2.67,2
31895,0.3,3,3,4,60.0,60.0,776,4.33,4.3,2.59,2
31896,0.3,3,3,4,61.8,60.0,776,4.32,4.29,2.66,2
31897,0.3,4,3,4,62.5,57.0,776,4.32,4.29,2.69,2
31898,0.3,3,3,4,61.3,58.0,776,4.33,4.29,2.64,2
31899,0.3,3,3,4,61.7,56.0,776,4.33,4.29,2.66,2
31900,0.3,4,3,4,61.4,57.0,776,4.34,4.29,2.65,2
31901,0.3,3,3,4,62.3,59.0,776,4.3,4.27,2.67,2
31902,0.3,1,3,4,63.6,55.0,776,4.31,4.27,2.73,2
31903,0.3,3,3,4,62.9,58.0,776,4.32,4.27,2.7,2
31904,0.3,4,3,4,62.2,55.0,776,4.31,4.28,2.67,2
31905,0.3,3,3,4,62.2,59.0,776,4.31,4.28,2.67,2
31906,0.3,4,3,4,62.9,57.0,776,4.31,4.28,2.7,2
31907,0.3,3,3,4,61.2,59.0,776,4.32,4.28,2.63,2
31908,0.3,3,3,4,61.9,59.0,776,4.32,4.28,2.66,2
31909,0.3,4,3,4,61.5,56.0,776,4.34,4.28,2.65,2
31910,0.3,4,3,4,61.8,54.0,776,4.32,4.29,2.66,2
31911,0.3,4,3,4,62.6,57.0,776,4.29,4.27,2.68,2
31912,0.3,3,3,4,62.9,60.0,776,4.29,4.26,2.69,2
31913,0.3,1,3,4,63.6,55.0,776,4.29,4.26,2.72,2
31914,0.3,2,3,4,63.3,56.0,776,4.3,4.26,2.71,2
31915,0.3,3,3,4,62.8,58.0,776,4.28,4.26,2.68,2
31916,0.3,3,3,4,62.5,55.0,776,4.32,4.25,2.68,2
31917,0.3,3,3,4,62.1,60.0,776,4.3,4.24,2.65,2
31918,0.3,2,3,4,63.1,59.0,776,4.27,4.25,2.69,2
31919,0.3,1,3,4,63.8,55.0,776,4.28,4.25,2.72,2
31920,0.3,4,3,4,62.8,57.0,776,4.29,4.25,2.68,2
31921,0.3,2,3,4,63.1,56.0,776,4.26,4.24,2.68,2
31922,0.3,2,3,4,63.1,58.0,776,4.28,4.24,2.69,2
31923,0.3,3,3,4,62.8,59.0,776,4.27,4.23,2.67,2
31924,0.3,3,3,4,62.0,60.0,776,4.28,4.23,2.64,2
31925,0.3,4,3,4,62.8,57.0,776,4.26,4.24,2.67,2
31926,0.3,2,3,4,63.4,58.0,776,4.25,4.23,2.69,2
31927,0.3,1,3,4,63.6,57.0,776,4.26,4.23,2.7,2
31928,0.3,3,3,4,62.9,60.0,776,4.22,4.18,2.64,2
31929,0.3,3,3,4,62.4,58.0,776,4.24,4.22,2.64,2
31930,0.3,4,4,3,62.0,55.0,776,4.33,4.31,2.68,2
31931,0.3,4,4,3,62.0,54.0,776,4.34,4.31,2.68,2
31932,0.3,4,4,3,60.7,56.0,776,4.34,4.32,2.63,2
31933,0.3,3,4,3,60.7,58.0,776,4.35,4.32,2.63,2
31934,0.3,4,4,3,61.4,57.0,776,4.36,4.34,2.67,2
31935,0.3,4,4,3,60.4,56.0,776,4.37,4.34,2.63,2
31936,0.3,3,4,3,60.6,60.0,776,4.39,4.36,2.65,2
31937,0.3,4,4,3,61.8,57.0,776,4.33,4.31,2.67,2
31938,0.3,4,4,3,62.3,57.0,776,4.33,4.3,2.69,2
31939,0.3,4,4,3,61.9,55.0,776,4.32,4.31,2.67,2
31940,0.3,3,4,3,60.4,58.0,776,4.33,4.31,2.61,2
31941,0.3,4,4,3,61.1,56.0,776,4.33,4.31,2.64,2
31942,0.3,4,4,3,61.3,55.0,776,4.32,4.3,2.64,2
31943,0.3,4,4,3,62.9,57.0,776,4.33,4.29,2.71,2
31944,0.3,4,4,3,60.7,57.0,776,4.34,4.29,2.62,2
31945,0.3,3,4,3,61.4,60.0,776,4.34,4.29,2.65,2
31946,0.3,4,4,3,61.8,56.0,776,4.31,4.3,2.66,2
31947,0.3,3,4,3,62.5,58.0,776,4.32,4.29,2.69,2
31948,0.3,4,4,3,61.6,57.0,776,4.32,4.28,2.65,2
31949,0.3,3,4,3,61.6,58.0,776,4.31,4.29,2.65,2
31950,0.3,4,4,3,62.8,56.0,776,4.31,4.29,2.7,2
31951,0.28,2,6,4,62.2,61.0,452,4.13,4.16,2.58,2
31952,0.3,3,3,1,62.7,55.0,452,4.29,4.26,2.68,2
31953,0.31,4,1,3,62.1,54.0,452,4.35,4.38,2.71,2
31954,0.31,4,1,3,61.6,57.0,452,4.36,4.4,2.7,2
31955,0.31,4,1,3,61.6,55.0,452,4.37,4.4,2.7,2
31956,0.31,4,1,3,61.4,55.0,452,4.35,4.41,2.69,2
31957,0.31,4,1,3,61.0,57.0,452,4.37,4.38,2.67,2
31958,0.31,4,1,3,62.0,54.0,452,4.37,4.4,2.72,2
31959,0.31,4,1,3,62.3,54.0,452,4.37,4.4,2.73,2
31960,0.31,4,1,3,61.6,55.0,452,4.38,4.42,2.71,2
31961,0.25,4,6,2,61.5,55.0,452,4.09,4.14,2.52,2
31962,0.23,1,6,5,61.8,65.0,452,3.9,3.93,2.42,2
31963,0.43,3,2,0,62.0,59.0,452,4.78,4.83,2.98,2
31964,0.26,2,5,3,62.1,56.0,452,4.11,4.13,2.56,2
31965,0.26,4,4,4,60.9,57.0,452,4.11,4.13,2.51,2
31966,0.26,2,5,3,60.4,58.0,452,4.15,4.19,2.52,2
31967,0.26,4,6,4,62.0,55.0,452,4.1,4.12,2.55,2
31968,0.26,3,4,4,59.5,58.0,452,4.18,4.22,2.5,2
31969,0.26,3,5,4,60.1,60.0,452,4.1,4.15,2.48,2
31970,0.26,4,4,4,62.3,56.0,452,4.08,4.1,2.55,2
31971,0.26,4,5,4,61.8,55.0,452,4.09,4.13,2.54,2
31972,0.26,3,5,4,61.9,58.0,452,4.1,4.11,2.54,2
31973,0.3,2,1,3,60.5,55.0,453,4.34,4.37,2.63,2
31974,0.26,2,5,3,59.2,58.0,453,4.18,4.2,2.48,2
31975,0.26,2,5,3,63.2,56.0,453,4.06,4.1,2.58,2
31976,0.26,2,4,3,58.7,59.0,453,4.14,4.27,2.47,2
31977,0.26,2,4,3,59.0,59.0,453,4.19,4.25,2.49,2
31978,0.26,2,4,3,62.4,58.0,453,4.06,4.08,2.54,2
31979,0.26,2,4,3,62.9,59.0,453,4.04,4.07,2.55,2
31980,0.26,2,4,4,59.5,58.0,453,4.18,4.23,2.5,2
31981,0.3,3,4,3,61.1,59.0,776,4.32,4.29,2.63,2
31982,0.3,3,4,3,62.2,58.0,776,4.31,4.28,2.67,2
31983,0.3,4,4,3,62.5,55.0,776,4.31,4.27,2.68,2
31984,0.3,4,4,3,62.7,57.0,776,4.31,4.27,2.69,2
31985,0.3,4,4,3,62.8,55.0,776,4.33,4.27,2.7,2
31986,0.3,3,4,3,61.4,60.0,776,4.3,4.27,2.63,2
31987,0.3,3,4,3,61.5,60.0,776,4.29,4.26,2.63,2
31988,0.3,4,4,3,62.9,57.0,776,4.29,4.26,2.69,2
31989,0.3,4,4,3,62.1,55.0,776,4.31,4.26,2.66,2
31990,0.3,4,4,3,62.9,57.0,776,4.29,4.27,2.69,2
31991,0.3,3,4,3,62.5,58.0,776,4.28,4.26,2.67,2
31992,0.3,3,4,3,62.2,60.0,776,4.27,4.22,2.64,2
31993,0.3,3,4,3,62.8,58.0,776,4.29,4.24,2.68,2
31994,0.3,3,4,3,62.8,58.0,776,4.28,4.25,2.68,2
31995,0.3,3,4,3,62.7,58.0,776,4.3,4.25,2.68,2
31996,0.3,0,4,3,65.4,55.0,776,4.25,4.22,2.77,2
31997,0.3,4,3,4,61.5,57.0,776,4.34,4.31,2.66,2
31998,0.3,3,3,4,61.7,60.0,776,4.28,4.24,2.63,2
31999,0.3,4,3,4,62.3,56.0,776,4.32,4.29,2.68,2
32000,0.3,4,4,6,61.9,57.0,776,4.3,4.32,2.67,2
32001,0.28,2,6,5,62.2,52.0,777,4.21,4.25,2.63,2
32002,0.42,2,1,4,62.1,57.0,777,4.78,4.8,2.98,2
32003,0.26,4,6,5,61.4,55.0,777,4.1,4.17,2.54,2
32004,0.35,4,6,3,62.1,54.0,777,4.54,4.58,2.83,2
32005,0.42,4,3,2,62.2,53.0,777,4.85,4.86,3.02,2
32006,0.41,4,0,7,62.1,54.0,777,4.78,4.81,2.98,2
32007,0.44,1,6,2,58.8,62.0,777,4.97,5.0,2.93,2
32008,0.37,4,5,2,61.4,56.0,777,4.65,4.6,2.84,2
32009,0.31,4,6,5,60.9,57.0,777,4.38,4.42,2.68,2
32010,0.31,2,4,6,59.2,62.0,777,4.34,4.41,2.59,2
32011,0.31,4,6,5,61.9,55.0,777,4.36,4.39,2.71,2
32012,0.31,4,6,5,60.1,56.0,777,4.43,4.46,2.67,2
32013,0.3,4,6,3,61.8,55.0,778,4.35,4.32,2.68,2
32014,0.3,4,6,3,59.5,56.0,778,4.41,4.37,2.61,2
32015,0.3,4,6,3,61.0,55.0,778,4.38,4.34,2.66,2
32016,0.38,3,0,5,60.5,59.0,778,4.72,4.69,2.84,2
32017,0.42,3,5,1,61.8,61.0,778,4.84,4.8,2.98,2
32018,0.32,2,4,5,62.5,55.0,778,4.39,4.42,2.75,2
32019,0.32,2,4,5,62.3,57.0,778,4.38,4.41,2.73,2
32020,0.31,2,3,6,58.8,59.0,778,4.44,4.47,2.62,2
32021,0.33,2,6,3,60.0,62.0,778,4.47,4.49,2.69,2
32022,0.41,2,2,2,58.1,61.0,778,4.91,4.97,2.87,2
32023,0.31,2,2,7,61.3,55.0,778,4.37,4.4,2.69,2
32024,0.31,4,2,5,61.3,56.0,778,4.37,4.4,2.69,2
32025,0.31,4,3,6,62.3,53.0,778,4.37,4.42,2.74,2
32026,0.31,4,3,6,61.6,54.0,778,4.36,4.38,2.69,2
32027,0.43,4,2,3,62.3,54.0,778,4.85,4.88,3.03,2
32028,0.38,4,3,3,61.2,55.0,778,4.69,4.72,2.88,2
32029,0.35,4,1,7,62.7,55.0,778,4.51,4.55,2.84,2
32030,0.38,3,1,4,60.1,60.0,778,4.72,4.66,2.82,2
32031,0.39,3,5,1,60.7,62.0,778,4.74,4.72,2.87,2
32032,0.3,4,5,4,62.5,56.0,778,4.3,4.28,2.68,2
32033,0.44,3,5,2,62.3,58.0,778,4.85,4.88,3.03,2
32034,0.31,2,4,6,59.4,57.0,779,4.39,4.43,2.62,2
32035,0.32,4,5,5,61.3,57.0,779,4.39,4.42,2.7,2
32036,0.32,4,5,5,62.1,53.0,779,4.41,4.44,2.75,2
32037,0.32,4,5,5,60.4,59.0,779,4.45,4.49,2.7,2
32038,0.3,4,5,5,62.2,54.4,779,4.3,4.32,2.68,2
32039,0.3,4,5,5,61.7,53.8,779,4.31,4.34,2.67,2
32040,0.3,4,5,5,62.3,54.1,779,4.28,4.34,2.69,2
32041,0.32,4,5,5,61.3,54.0,779,4.42,4.45,2.72,2
32042,0.31,4,6,5,61.9,56.0,779,4.32,4.37,2.69,2
32043,0.32,4,3,6,60.3,58.0,779,4.44,4.48,2.69,2
32044,0.32,4,3,6,61.7,56.0,779,4.39,4.42,2.72,2
32045,0.31,4,4,6,60.4,59.0,779,4.35,4.43,2.65,2
32046,0.31,1,4,4,63.9,55.0,779,4.3,4.27,2.74,2
32047,0.37,2,5,5,61.2,55.0,779,4.63,4.68,2.85,2
32048,0.41,2,6,3,62.8,58.0,779,4.73,4.76,2.98,2
32049,0.36,2,6,3,62.4,58.0,780,4.48,4.53,2.81,2
32050,0.43,4,1,3,62.1,57.0,780,4.83,4.86,3.01,2
32051,0.34,4,6,4,61.4,57.0,780,4.49,4.54,2.77,2
32052,0.32,4,6,4,60.3,57.0,780,4.42,4.44,2.67,2
32053,0.35,4,6,2,61.5,56.0,780,4.54,4.57,2.8,2
32054,0.35,4,6,2,61.1,56.0,780,4.55,4.59,2.79,2
32055,0.3,1,4,7,64.3,53.0,780,4.22,4.27,2.73,2
32056,0.28,3,5,5,58.7,60.0,780,4.34,4.31,2.54,2
32057,0.28,4,6,6,61.7,57.0,780,4.23,4.2,2.6,2
32058,0.33,3,1,6,61.9,60.0,780,4.44,4.41,2.74,2
32059,0.33,3,1,6,61.7,61.0,780,4.45,4.43,2.74,2
32060,0.33,3,1,6,62.5,61.0,780,4.42,4.38,2.75,2
32061,0.33,3,6,2,60.3,58.0,780,4.49,4.47,2.7,2
32062,0.33,3,6,2,60.0,59.0,780,4.5,4.47,2.69,2
32063,0.33,4,6,2,62.5,54.0,780,4.44,4.43,2.77,2
32064,0.33,4,6,2,61.3,56.0,780,4.46,4.44,2.73,2
32065,0.33,3,6,2,60.1,59.0,780,4.49,4.46,2.69,2
32066,0.33,4,6,2,62.8,56.0,780,4.43,4.39,2.77,2
32067,0.33,4,6,2,62.7,55.0,780,4.44,4.4,2.77,2
32068,0.33,3,6,2,61.5,60.0,780,4.44,4.41,2.72,2
32069,0.33,4,6,2,62.4,54.0,780,4.44,4.41,2.76,2
32070,0.33,4,6,2,62.8,55.0,780,4.45,4.41,2.78,2
32071,0.33,3,6,2,60.4,60.0,780,4.46,4.41,2.68,2
32072,0.32,4,5,3,61.4,57.0,780,4.46,4.4,2.72,2
32073,0.32,1,5,3,57.0,60.0,780,4.6,4.53,2.6,2
32074,0.36,2,4,4,61.3,54.0,781,4.63,4.65,2.84,2
32075,0.32,4,4,3,61.4,55.0,781,4.43,4.46,2.73,2
32076,0.32,4,4,3,61.4,55.0,781,4.42,4.44,2.72,2
32077,0.33,4,6,3,62.1,56.0,781,4.44,4.48,2.77,2
32078,0.33,4,6,3,62.1,54.0,781,4.43,4.46,2.76,2
32079,0.33,4,6,3,61.8,56.0,781,4.45,4.48,2.76,2
